prod_ai,trade_name,nda_num
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,212598
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,211626
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,211626
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,200264
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,200264
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,200750
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,200750
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,213450
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,213450
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,200913
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,200913
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,210469
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,210469
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,212562
CHOLINE FENOFIBRATE,FENOFIBRIC ACID,212562
MESALAMINE,MESALAMINE,207873
OCTREOTIDE ACETATE,MYCAPSSA,208232
ESOMEPRAZOLE MAGNESIUM,NEXIUM 24HR,204655
OMEPRAZOLE MAGNESIUM,OMEPRAZOLE MAGNESIUM,78878
OMEPRAZOLE MAGNESIUM,OMEPRAZOLE MAGNESIUM,210593
CYSTEAMINE BITARTRATE,PROCYSBI,203389
CYSTEAMINE BITARTRATE,PROCYSBI,203389
VALPROIC ACID,STAVZOR,22152
VALPROIC ACID,STAVZOR,22152
VALPROIC ACID,STAVZOR,22152
AMOXICILLIN; OMEPRAZOLE MAGNESIUM; RIFABUTIN,TALICIA,213004
DIMETHYL FUMARATE,TECFIDERA,204063
DIMETHYL FUMARATE,TECFIDERA,204063
CHOLINE FENOFIBRATE,TRILIPIX,22224
CHOLINE FENOFIBRATE,TRILIPIX,22224
DIROXIMEL FUMARATE,VUMERITY,211855
ACETAZOLAMIDE,ACETAZOLAMIDE,207659
ACETAZOLAMIDE,ACETAZOLAMIDE,210423
ACETAZOLAMIDE,ACETAZOLAMIDE,205301
ACETAZOLAMIDE,ACETAZOLAMIDE,40904
ACETAZOLAMIDE,ACETAZOLAMIDE,90779
ACETAZOLAMIDE,ACETAZOLAMIDE,207401
ACETAZOLAMIDE,ACETAZOLAMIDE,203917
ACETAZOLAMIDE,ACETAZOLAMIDE,204691
ACETAZOLAMIDE,ACETAZOLAMIDE,203434
PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE,ACTIFED,18996
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 10,21303
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 15,21303
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 20,21303
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 25,21303
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 30,21303
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,ADDERALL XR 5,21303
METHYLPHENIDATE HYDROCHLORIDE,ADHANSIA XR,212038
METHYLPHENIDATE HYDROCHLORIDE,ADHANSIA XR,212038
METHYLPHENIDATE HYDROCHLORIDE,ADHANSIA XR,212038
METHYLPHENIDATE HYDROCHLORIDE,ADHANSIA XR,212038
METHYLPHENIDATE HYDROCHLORIDE,ADHANSIA XR,212038
METHYLPHENIDATE HYDROCHLORIDE,ADHANSIA XR,212038
THEOPHYLLINE,AEROLATE III,85075
THEOPHYLLINE,AEROLATE JR,85075
THEOPHYLLINE,AEROLATE SR,85075
ASPIRIN; DIPYRIDAMOLE,AGGRENOX,20884
CYCLOBENZAPRINE HYDROCHLORIDE,AMRIX,21777
CYCLOBENZAPRINE HYDROCHLORIDE,AMRIX,21777
MESALAMINE,APRISO,22301
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
METHYLPHENIDATE HYDROCHLORIDE,APTENSIO XR,205831
TRIHEXYPHENIDYL HYDROCHLORIDE,ARTANE,6773
TRIHEXYPHENIDYL HYDROCHLORIDE,ARTANE,12947
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,206392
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,206964
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,78804
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,209048
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,210318
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,204552
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,207944
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,206739
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,208572
ASPIRIN; DIPYRIDAMOLE,ASPIRIN AND DIPYRIDAMOLE,206753
TACROLIMUS,ASTAGRAF XL,204096
TACROLIMUS,ASTAGRAF XL,204096
TACROLIMUS,ASTAGRAF XL,204096
MORPHINE SULFATE,AVINZA,21260
MORPHINE SULFATE,AVINZA,21260
MORPHINE SULFATE,AVINZA,21260
MORPHINE SULFATE,AVINZA,21260
MORPHINE SULFATE,AVINZA,21260
MORPHINE SULFATE,AVINZA,21260
AMPHETAMINE RESIN COMPLEX; DEXTROAMPHETAMINE RESIN COMPLEX,BIPHETAMINE 12.5,10093
AMPHETAMINE RESIN COMPLEX; DEXTROAMPHETAMINE RESIN COMPLEX,BIPHETAMINE 20,10093
AMPHETAMINE RESIN COMPLEX; DEXTROAMPHETAMINE RESIN COMPLEX,BIPHETAMINE 7.5,10093
PHENDIMETRAZINE TARTRATE,BONTRIL,88021
CARBAMAZEPINE,CARBAMAZEPINE,78986
CARBAMAZEPINE,CARBAMAZEPINE,78986
CARBAMAZEPINE,CARBAMAZEPINE,78986
CARBAMAZEPINE,CARBAMAZEPINE,76697
CARBAMAZEPINE,CARBAMAZEPINE,76697
CARBAMAZEPINE,CARBAMAZEPINE,76697
CARBAMAZEPINE,CARBAMAZEPINE,201106
CARBAMAZEPINE,CARBAMAZEPINE,201106
CARBAMAZEPINE,CARBAMAZEPINE,201106
CARBAMAZEPINE,CARBAMAZEPINE,78592
CARBAMAZEPINE,CARBAMAZEPINE,78592
CARBAMAZEPINE,CARBAMAZEPINE,78592
CARBAMAZEPINE,CARBATROL,20712
CARBAMAZEPINE,CARBATROL,20712
CARBAMAZEPINE,CARBATROL,20712
NICARDIPINE HYDROCHLORIDE,CARDENE SR,20005
NICARDIPINE HYDROCHLORIDE,CARDENE SR,20005
NICARDIPINE HYDROCHLORIDE,CARDENE SR,20005
DILTIAZEM HYDROCHLORIDE,CARDIZEM CD,20062
DILTIAZEM HYDROCHLORIDE,CARDIZEM CD,20062
DILTIAZEM HYDROCHLORIDE,CARDIZEM CD,20062
DILTIAZEM HYDROCHLORIDE,CARDIZEM CD,20062
DILTIAZEM HYDROCHLORIDE,CARDIZEM CD,20062
DILTIAZEM HYDROCHLORIDE,CARDIZEM SR,19471
DILTIAZEM HYDROCHLORIDE,CARDIZEM SR,19471
DILTIAZEM HYDROCHLORIDE,CARDIZEM SR,19471
DILTIAZEM HYDROCHLORIDE,CARDIZEM SR,19471
DILTIAZEM HYDROCHLORIDE,CARTIA XT,74752
DILTIAZEM HYDROCHLORIDE,CARTIA XT,74752
DILTIAZEM HYDROCHLORIDE,CARTIA XT,74752
DILTIAZEM HYDROCHLORIDE,CARTIA XT,74752
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,204717
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,204717
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,204717
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,204717
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,90132
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,90132
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,90132
CARVEDILOL PHOSPHATE,CARVEDILOL PHOSPHATE,90132
CHLORPHENIRAMINE MALEATE,CHLORPHENIRAMINE MALEATE,70797
CHLORPHENIRAMINE MALEATE; PSEUDOEPHEDRINE HYDROCHLORIDE,CODIMAL-L.A. 12,18935
CHLORPHENIRAMINE MALEATE; PHENYLPROPANOLAMINE HYDROCHLORIDE,COLD CAPSULE IV,18793
CHLORPHENIRAMINE MALEATE; PHENYLPROPANOLAMINE HYDROCHLORIDE,COLD CAPSULE V,18794
PROCHLORPERAZINE MALEATE,COMPAZINE,11000
PROCHLORPERAZINE MALEATE,COMPAZINE,21019
PROCHLORPERAZINE MALEATE,COMPAZINE,11000
PROCHLORPERAZINE MALEATE,COMPAZINE,21019
PROCHLORPERAZINE MALEATE,COMPAZINE,11000
PROCHLORPERAZINE MALEATE,COMPAZINE,11000
TRAMADOL HYDROCHLORIDE,CONZIP,22370
TRAMADOL HYDROCHLORIDE,CONZIP,22370
TRAMADOL HYDROCHLORIDE,CONZIP,22370
TRAMADOL HYDROCHLORIDE,CONZIP,22370
CARVEDILOL PHOSPHATE,COREG CR,22012
CARVEDILOL PHOSPHATE,COREG CR,22012
CARVEDILOL PHOSPHATE,COREG CR,22012
CARVEDILOL PHOSPHATE,COREG CR,22012
CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,206703
CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,206703
CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,91281
CYCLOBENZAPRINE HYDROCHLORIDE,CYCLOBENZAPRINE HYDROCHLORIDE,91281
TOLTERODINE TARTRATE,DETROL LA,21228
TOLTERODINE TARTRATE,DETROL LA,21228
DEXTROAMPHETAMINE SULFATE,DEXEDRINE,17078
DEXTROAMPHETAMINE SULFATE,DEXEDRINE,17078
DEXTROAMPHETAMINE SULFATE,DEXEDRINE,17078
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,210279
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,213813
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,79108
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,79108
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,79108
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,79108
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,203614
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,79108
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,203614
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,78992
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,78992
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,204266
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,204266
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,204266
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,204266
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202580
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,204266
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202842
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,78908
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,78908
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,78908
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,78908
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202731
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202731
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202731
DEXMETHYLPHENIDATE HYDROCHLORIDE,DEXMETHYLPHENIDATE HYDROCHLORIDE,202731
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",77302
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",77302
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",77302
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",77302
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",77302
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",77302
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",205401
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",205401
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",205401
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",205401
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",205401
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",205401
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",212037
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",212037
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",212037
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",212037
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",212037
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",212037
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",76852
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",76852
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",76852
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",76852
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",76852
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",76852
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",211876
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",211876
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",211876
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",211876
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",211876
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",211876
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210080
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210080
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210080
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210080
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210080
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210080
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",206159
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",206159
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",206159
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",206159
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",206159
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",206159
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210651
AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",210651
